Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
10/1/2018,92570,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
10/1/2018,92570,2017,Flex-Fuel,OTHER/UNK,Heavy,9
10/1/2018,92570,2017,Gasoline,FORD,Heavy,12
10/1/2018,92570,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,92570,2018,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92570,2018,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92570,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,CHEVROLET,Heavy,27
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,DODGE,Heavy,78
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,FORD,Heavy,150
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,75
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,GMC,Heavy,29
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,48
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,ISUZU,Heavy,19
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,KENWORTH,Heavy,21
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,56
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,54
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,ROADMASTER,Heavy,11
10/1/2018,92570,<2006,Diesel and Diesel Hybrid,SPARTAN,Heavy,24
10/1/2018,92570,<2006,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92570,<2006,Gasoline,CHEVROLET,Heavy,68
10/1/2018,92570,<2006,Gasoline,FORD,Heavy,123
10/1/2018,92570,<2006,Gasoline,GMC,Heavy,35
10/1/2018,92570,<2006,Gasoline,OTHER/UNK,Heavy,34
10/1/2018,92570,<2006,Gasoline,WORKHORSE,Heavy,30
10/1/2018,92571,2006,Diesel and Diesel Hybrid,FORD,Heavy,25
10/1/2018,92571,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
10/1/2018,92571,2006,Gasoline,OTHER/UNK,Heavy,16
10/1/2018,92571,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,40
10/1/2018,92571,2007,Gasoline,OTHER/UNK,Heavy,12
10/1/2018,92571,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
10/1/2018,92571,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
10/1/2018,92571,2008,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92571,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,27
10/1/2018,92571,2009,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,25
10/1/2018,92571,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,92571,2009,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,92571,2010,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
10/1/2018,92571,2010,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,13
10/1/2018,92571,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,92571,2010,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92571,2010,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,92571,2011,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
10/1/2018,92571,2011,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,20
10/1/2018,92571,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
10/1/2018,92571,2011,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92571,2011,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92571,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,46
10/1/2018,92571,2012,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,16
10/1/2018,92571,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,30
10/1/2018,92571,2012,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92571,2012,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92571,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,17
10/1/2018,92571,2013,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,11
10/1/2018,92571,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,31
10/1/2018,92571,2013,Flex-Fuel,OTHER/UNK,Heavy,5
10/1/2018,92571,2013,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92571,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,17
10/1/2018,92571,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
10/1/2018,92571,2014,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92571,2014,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92571,2015,Diesel and Diesel Hybrid,FORD,Heavy,16
10/1/2018,92571,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
10/1/2018,92571,2015,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92571,2015,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92571,2016,Diesel and Diesel Hybrid,FORD,Heavy,13
10/1/2018,92571,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
10/1/2018,92571,2016,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92571,2016,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92571,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
10/1/2018,92571,2017,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92571,2017,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,92571,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,92571,2018,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92571,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,CHEVROLET,Heavy,11
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,FORD,Heavy,68
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,47
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,GMC,Heavy,15
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,17
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,50
10/1/2018,92571,<2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,22
10/1/2018,92571,<2006,Gasoline,CHEVROLET,Heavy,34
10/1/2018,92571,<2006,Gasoline,FORD,Heavy,61
10/1/2018,92571,<2006,Gasoline,GMC,Heavy,13
10/1/2018,92571,<2006,Gasoline,OTHER/UNK,Heavy,18
10/1/2018,92571,<2006,Natural Gas,OTHER/UNK,Heavy,1
10/1/2018,92572,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
10/1/2018,92572,2006,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92572,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92572,2007,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,92572,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
10/1/2018,92572,2008,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92572,2009,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92572,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92572,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92572,2011,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92572,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92572,2012,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92572,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92572,2014,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92572,2014,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92572,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,92572,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92572,2015,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92572,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92572,2016,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92572,2016,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92572,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92572,2018,Natural Gas,OTHER/UNK,Heavy,3
10/1/2018,92572,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,92572,<2006,Gasoline,OTHER/UNK,Heavy,20
10/1/2018,92577,<2006,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92581,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,2006,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92581,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
10/1/2018,92581,2007,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92581,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,2008,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92581,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92581,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
10/1/2018,92581,2013,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92581,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92581,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92581,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,92581,2016,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92581,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92581,2017,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92581,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92581,<2006,Diesel and Diesel Hybrid,FORD,Heavy,13
10/1/2018,92581,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,12
10/1/2018,92581,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,92581,<2006,Gasoline,FORD,Heavy,14
10/1/2018,92581,<2006,Gasoline,OTHER/UNK,Heavy,14
10/1/2018,92581,<2006,Other,OTHER/UNK,Heavy,2
10/1/2018,92582,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,92582,2006,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,92582,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92582,2007,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92582,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,92582,2008,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92582,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,92582,2009,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92582,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92582,2010,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92582,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,92582,2011,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92582,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,92582,2012,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92582,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
10/1/2018,92582,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,92582,2014,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92582,2014,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92582,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,92582,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92582,2015,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92582,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
10/1/2018,92582,2016,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92582,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
10/1/2018,92582,2017,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92582,2017,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92582,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,92582,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
10/1/2018,92582,<2006,Diesel and Diesel Hybrid,FORD,Heavy,31
10/1/2018,92582,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,20
10/1/2018,92582,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,37
10/1/2018,92582,<2006,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92582,<2006,Gasoline,CHEVROLET,Heavy,14
10/1/2018,92582,<2006,Gasoline,FORD,Heavy,25
10/1/2018,92582,<2006,Gasoline,OTHER/UNK,Heavy,8
10/1/2018,92583,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
10/1/2018,92583,2006,Gasoline,OTHER/UNK,Heavy,11
10/1/2018,92583,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
10/1/2018,92583,2007,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92583,2007,Natural Gas,OTHER/UNK,Heavy,4
10/1/2018,92583,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
10/1/2018,92583,2008,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,92583,2008,Natural Gas,OTHER/UNK,Heavy,4
10/1/2018,92583,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,92583,2009,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92583,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92583,2010,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92583,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,92583,2011,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92583,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
10/1/2018,92583,2012,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92583,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
10/1/2018,92583,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92583,2014,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92583,2014,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92583,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
10/1/2018,92583,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92583,2015,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92583,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,92583,2016,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92583,2016,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92583,2016,Natural Gas,OTHER/UNK,Heavy,2
10/1/2018,92583,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
10/1/2018,92583,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
10/1/2018,92583,2018,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92583,2018,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,92583,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92583,<2006,Diesel and Diesel Hybrid,DODGE,Heavy,11
10/1/2018,92583,<2006,Diesel and Diesel Hybrid,FORD,Heavy,34
10/1/2018,92583,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
10/1/2018,92583,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,14
10/1/2018,92583,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,38
10/1/2018,92583,<2006,Gasoline,CHEVROLET,Heavy,37
10/1/2018,92583,<2006,Gasoline,FORD,Heavy,56
10/1/2018,92583,<2006,Gasoline,OTHER/UNK,Heavy,29
10/1/2018,92583,<2006,Other,OTHER/UNK,Heavy,1
10/1/2018,92584,2006,Diesel and Diesel Hybrid,FORD,Heavy,17
10/1/2018,92584,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
10/1/2018,92584,2006,Gasoline,BLUEBIRD,Heavy,15
10/1/2018,92584,2006,Gasoline,FORD,Heavy,31
10/1/2018,92584,2006,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92584,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,92584,2007,Gasoline,OTHER/UNK,Heavy,20
10/1/2018,92584,2008,Diesel and Diesel Hybrid,FORD,Heavy,18
10/1/2018,92584,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
10/1/2018,92584,2008,Gasoline,OTHER/UNK,Heavy,12
10/1/2018,92584,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,18
10/1/2018,92584,2009,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92584,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
10/1/2018,92584,2010,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92584,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
10/1/2018,92584,2011,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92584,2011,Gasoline,OTHER/UNK,Heavy,10
10/1/2018,92584,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,35
10/1/2018,92584,2012,Diesel and Diesel Hybrid,RAM,Heavy,11
10/1/2018,92584,2012,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92584,2012,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,92584,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32
10/1/2018,92584,2013,Flex-Fuel,OTHER/UNK,Heavy,4
10/1/2018,92584,2013,Gasoline,FORD,Heavy,14
10/1/2018,92584,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,92584,2014,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92584,2014,Gasoline,FORD,Heavy,11
10/1/2018,92584,2014,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92584,2015,Diesel and Diesel Hybrid,FORD,Heavy,12
10/1/2018,92584,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,29
10/1/2018,92584,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92584,2015,Gasoline,FORD,Heavy,11
10/1/2018,92584,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
10/1/2018,92584,2016,Diesel and Diesel Hybrid,RAM,Heavy,11
10/1/2018,92584,2016,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92584,2016,Gasoline,FORD,Heavy,16
10/1/2018,92584,2016,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92584,2017,Diesel and Diesel Hybrid,FORD,Heavy,22
10/1/2018,92584,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,92584,2017,Flex-Fuel,OTHER/UNK,Heavy,8
10/1/2018,92584,2017,Gasoline,FORD,Heavy,18
10/1/2018,92584,2017,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92584,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,92584,2018,Gasoline,FORD,Heavy,11
10/1/2018,92584,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,CHEVROLET,Heavy,25
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,DODGE,Heavy,22
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,FORD,Heavy,67
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,39
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,16
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,44
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,ROADMASTER,Heavy,18
10/1/2018,92584,<2006,Diesel and Diesel Hybrid,SPARTAN,Heavy,11
10/1/2018,92584,<2006,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92584,<2006,Gasoline,CHEVROLET,Heavy,50
10/1/2018,92584,<2006,Gasoline,FORD,Heavy,155
10/1/2018,92584,<2006,Gasoline,OTHER/UNK,Heavy,30
10/1/2018,92584,<2006,Gasoline,WORKHORSE,Heavy,23
10/1/2018,92584,<2006,Natural Gas,OTHER/UNK,Heavy,9
10/1/2018,92585,2006,Diesel and Diesel Hybrid,FORD,Heavy,11
10/1/2018,92585,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
10/1/2018,92585,2006,Gasoline,FORD,Heavy,13
10/1/2018,92585,2006,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92585,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,92585,2007,Gasoline,OTHER/UNK,Heavy,2
10/1/2018,92585,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
10/1/2018,92585,2008,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92585,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,92585,2009,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92585,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
10/1/2018,92585,2010,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92585,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,92585,2011,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92585,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
10/1/2018,92585,2012,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92585,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,23
10/1/2018,92585,2013,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92585,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
10/1/2018,92585,2014,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92585,2014,Gasoline,OTHER/UNK,Heavy,4
10/1/2018,92585,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
10/1/2018,92585,2015,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92585,2015,Gasoline,OTHER/UNK,Heavy,7
10/1/2018,92585,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,30
10/1/2018,92585,2016,Flex-Fuel,OTHER/UNK,Heavy,3
10/1/2018,92585,2016,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,92585,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
10/1/2018,92585,2017,Flex-Fuel,OTHER/UNK,Heavy,2
10/1/2018,92585,2017,Gasoline,FORD,Heavy,12
10/1/2018,92585,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
10/1/2018,92585,2018,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92585,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
10/1/2018,92585,<2006,Diesel and Diesel Hybrid,DODGE,Heavy,13
10/1/2018,92585,<2006,Diesel and Diesel Hybrid,FORD,Heavy,33
10/1/2018,92585,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,30
10/1/2018,92585,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,35
10/1/2018,92585,<2006,Diesel and Diesel Hybrid,PETERBILT,Heavy,19
10/1/2018,92585,<2006,Gasoline,CHEVROLET,Heavy,26
10/1/2018,92585,<2006,Gasoline,FORD,Heavy,33
10/1/2018,92585,<2006,Gasoline,OTHER/UNK,Heavy,11
10/1/2018,92585,<2006,Gasoline,WORKHORSE,Heavy,18
10/1/2018,92586,2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
10/1/2018,92586,2006,Gasoline,FORD,Heavy,13
10/1/2018,92586,2006,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92586,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
10/1/2018,92586,2007,Gasoline,OTHER/UNK,Heavy,8
10/1/2018,92586,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
10/1/2018,92586,2008,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92586,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92586,2009,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92586,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
10/1/2018,92586,2010,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92586,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
10/1/2018,92586,2011,Gasoline,OTHER/UNK,Heavy,1
10/1/2018,92586,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
10/1/2018,92586,2012,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92586,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
10/1/2018,92586,2013,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92586,2013,Gasoline,OTHER/UNK,Heavy,6
10/1/2018,92586,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
10/1/2018,92586,2014,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92586,2014,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92586,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
10/1/2018,92586,2015,Flex-Fuel,OTHER/UNK,Heavy,1
10/1/2018,92586,2015,Gasoline,OTHER/UNK,Heavy,3
10/1/2018,92586,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92586,2016,Gasoline,OTHER/UNK,Heavy,9
10/1/2018,92586,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
10/1/2018,92586,2017,Flex-Fuel,OTHER/UNK,Heavy,4
10/1/2018,92586,2017,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92586,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
10/1/2018,92586,2018,Gasoline,OTHER/UNK,Heavy,5
10/1/2018,92586,<2006,Diesel and Diesel Hybrid,DODGE,Heavy,13
10/1/2018,92586,<2006,Diesel and Diesel Hybrid,FORD,Heavy,13
10/1/2018,92586,<2006,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,17
10/1/2018,92586,<2006,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
10/1/2018,92586,<2006,Gasoline,CHEVROLET,Heavy,36
10/1/2018,92586,<2006,Gasoline,FORD,Heavy,103
10/1/2018,92586,<2006,Gasoline,OTHER/UNK,Heavy,12
